trade_date,template,threshold,eligible_count,above_count,change_1d,change_5d,ma5,historical_percentile,historical_position
20260316,fresh_breakout,0.7,5454,130,7.0,32.0,119.2,0.4967741935483871,中位
20260317,fresh_breakout,0.7,5452,116,-14.0,19.0,123.0,0.4115755627009646,中位
20260318,fresh_breakout,0.7,5452,101,-15.0,-16.0,119.8,0.3557692307692308,中位
20260319,fresh_breakout,0.7,5455,81,-20.0,-48.0,110.2,0.25878594249201275,低位
20260320,fresh_breakout,0.7,5458,64,-17.0,-59.0,98.4,0.1624203821656051,低位
20260323,fresh_breakout,0.7,5460,52,-12.0,-78.0,82.8,0.1111111111111111,低位
20260324,fresh_breakout,0.7,5459,56,4.0,-60.0,70.8,0.11708860759493671,低位
20260325,fresh_breakout,0.7,5458,62,6.0,-39.0,63.0,0.15141955835962145,低位
20260326,fresh_breakout,0.7,5457,68,6.0,-13.0,60.4,0.18553459119496854,低位
20260327,fresh_breakout,0.7,5453,76,8.0,12.0,62.8,0.23824451410658307,低位
20260330,fresh_breakout,0.7,5450,73,-3.0,21.0,67.0,0.2125,低位
20260331,fresh_breakout,0.7,5453,67,-6.0,11.0,69.2,0.17757009345794392,低位
20260401,fresh_breakout,0.7,5455,57,-10.0,-5.0,68.2,0.11801242236024845,低位
20260402,fresh_breakout,0.7,5456,56,-1.0,-12.0,65.8,0.11764705882352941,低位
20260403,fresh_breakout,0.7,5458,48,-8.0,-28.0,60.2,0.08950617283950617,低位
20260407,fresh_breakout,0.7,5456,42,-6.0,-31.0,54.0,0.08,低位
20260408,fresh_breakout,0.7,5460,53,11.0,-14.0,51.2,0.1196319018404908,低位
20260409,fresh_breakout,0.7,5462,53,0.0,-4.0,50.4,0.12232415902140673,低位
20260410,fresh_breakout,0.7,5464,55,2.0,-1.0,50.2,0.125,低位
20260413,fresh_breakout,0.7,5462,65,10.0,17.0,53.6,0.1884498480243161,低位
20260414,fresh_breakout,0.7,5464,71,6.0,29.0,59.4,0.21818181818181817,低位
20260415,fresh_breakout,0.7,5462,85,14.0,32.0,65.8,0.31419939577039274,低位
20260416,fresh_breakout,0.7,5465,97,12.0,44.0,74.6,0.37650602409638556,中位
20260417,fresh_breakout,0.7,5464,120,23.0,65.0,87.6,0.4744744744744745,中位
20260420,fresh_breakout,0.7,5460,127,7.0,62.0,100.0,0.5149700598802395,中位
20260421,fresh_breakout,0.7,5463,134,7.0,63.0,112.6,0.5432835820895522,中位
20260422,fresh_breakout,0.7,5463,153,19.0,68.0,126.2,0.6279761904761905,中位
20260423,fresh_breakout,0.7,5460,156,3.0,59.0,138.0,0.6409495548961425,中位
20260424,fresh_breakout,0.7,5461,140,-16.0,20.0,142.0,0.5650887573964497,中位
20260427,fresh_breakout,0.7,5459,157,17.0,30.0,148.0,0.6489675516224189,中位
20260428,fresh_breakout,0.7,5452,158,1.0,24.0,152.8,0.65,中位
20260429,fresh_breakout,0.7,5428,173,15.0,20.0,156.8,0.6744868035190615,高位
20260430,fresh_breakout,0.7,5426,189,16.0,33.0,163.4,0.6988304093567251,高位
20260506,fresh_breakout,0.7,5457,204,15.0,64.0,176.2,0.7230320699708455,高位
20260507,fresh_breakout,0.7,5459,214,10.0,57.0,187.6,0.7412790697674418,高位
20260508,fresh_breakout,0.7,5457,297,83.0,139.0,215.4,0.8434782608695652,高位
20260511,fresh_breakout,0.7,5455,368,71.0,195.0,254.4,0.8872832369942196,高位
20260512,fresh_breakout,0.7,5455,409,41.0,220.0,298.4,0.9106628242074928,高位
20260513,fresh_breakout,0.7,5458,525,116.0,321.0,362.6,0.9770114942528736,高位
20260514,fresh_breakout,0.7,5458,594,69.0,380.0,438.6,0.9885386819484241,高位
20260515,fresh_breakout,0.7,5458,530,-64.0,233.0,485.2,0.9742857142857143,高位
20260518,fresh_breakout,0.7,5461,443,-87.0,75.0,500.2,0.9259259259259259,高位
20260519,fresh_breakout,0.7,5458,393,-50.0,-16.0,497.0,0.8863636363636364,高位
20260520,fresh_breakout,0.7,5463,384,-9.0,-141.0,468.8,0.8810198300283286,高位
20260521,fresh_breakout,0.7,5467,312,-72.0,-282.0,412.4,0.844632768361582,高位
20260522,fresh_breakout,0.7,5466,276,-36.0,-254.0,361.6,0.7943661971830986,高位
20260525,fresh_breakout,0.7,5466,211,-65.0,-232.0,315.2,0.7106741573033708,高位
20260526,fresh_breakout,0.7,5466,148,-63.0,-245.0,266.2,0.5742296918767507,中位
20260527,fresh_breakout,0.7,5466,111,-37.0,-273.0,211.6,0.40502793296089384,中位
20260528,fresh_breakout,0.7,5466,107,-4.0,-205.0,170.6,0.3816155988857939,中位
20260529,fresh_breakout,0.7,5465,74,-33.0,-202.0,130.2,0.225,低位
20260601,fresh_breakout,0.7,5468,58,-16.0,-153.0,99.6,0.13019390581717452,低位
20260602,fresh_breakout,0.7,5467,54,-4.0,-94.0,80.8,0.1132596685082873,低位
20260603,fresh_breakout,0.7,5472,67,13.0,-44.0,72.0,0.18732782369146006,低位
20260604,fresh_breakout,0.7,5472,58,-9.0,-49.0,62.2,0.1346153846153846,低位
20260605,fresh_breakout,0.7,5474,60,2.0,-14.0,59.4,0.14794520547945206,低位
20260608,fresh_breakout,0.7,5476,55,-5.0,-3.0,58.8,0.11748633879781421,低位
20260609,fresh_breakout,0.7,5475,51,-4.0,-3.0,58.2,0.09809264305177112,低位
20260610,fresh_breakout,0.7,5473,42,-9.0,-25.0,53.2,0.07336956521739131,低位
20260611,fresh_breakout,0.7,5472,32,-10.0,-26.0,48.0,0.04065040650406504,低位
20260612,fresh_breakout,0.7,5476,33,1.0,-27.0,42.6,0.04864864864864865,低位
20260615,fresh_breakout,0.7,5472,35,2.0,-20.0,38.6,0.05121293800539083,低位
20260616,fresh_breakout,0.7,5477,38,3.0,-13.0,36.0,0.06720430107526881,低位
20260617,fresh_breakout,0.7,5473,40,2.0,-2.0,35.6,0.07506702412868632,低位
20260618,fresh_breakout,0.7,5471,49,9.0,17.0,39.0,0.10160427807486631,低位
20260622,fresh_breakout,0.7,5476,68,19.0,35.0,46.0,0.22133333333333333,低位
20260623,fresh_breakout,0.7,5479,75,7.0,40.0,54.0,0.2712765957446808,低位
20260624,fresh_breakout,0.7,5480,83,8.0,45.0,63.0,0.3076923076923077,低位
20260625,fresh_breakout,0.7,5480,83,0.0,43.0,71.6,0.30952380952380953,低位
20260626,fresh_breakout,0.7,5481,71,-12.0,22.0,76.0,0.23218997361477572,低位
20260629,fresh_breakout,0.7,5477,71,0.0,3.0,76.6,0.23421052631578948,低位
20260630,fresh_breakout,0.7,5476,69,-2.0,-6.0,75.4,0.2230971128608924,低位
20260701,fresh_breakout,0.7,5480,77,8.0,-6.0,74.2,0.2879581151832461,低位
20260702,fresh_breakout,0.7,5485,75,-2.0,-8.0,72.6,0.27676240208877284,低位
20260703,fresh_breakout,0.7,5487,73,-2.0,2.0,73.0,0.2526041666666667,低位
20260706,fresh_breakout,0.7,5488,70,-3.0,-1.0,72.8,0.22857142857142856,低位
20260707,fresh_breakout,0.7,5488,49,-21.0,-20.0,68.8,0.10103626943005181,低位
20260708,fresh_breakout,0.7,5490,39,-10.0,-38.0,61.2,0.06718346253229975,低位
20260709,fresh_breakout,0.7,5492,31,-8.0,-44.0,52.4,0.03608247422680412,低位
20260710,fresh_breakout,0.7,5491,26,-5.0,-47.0,43.0,0.02570694087403599,低位
20260713,fresh_breakout,0.7,5495,25,-1.0,-45.0,34.0,0.02564102564102564,低位
20260714,fresh_breakout,0.7,5496,30,5.0,-19.0,30.2,0.03836317135549872,低位
20260715,fresh_breakout,0.7,5497,31,1.0,-8.0,28.6,0.04591836734693878,低位
20260716,fresh_breakout,0.7,5496,34,3.0,3.0,29.2,0.061068702290076333,低位
20260717,fresh_breakout,0.7,5494,29,-5.0,3.0,29.8,0.03299492385786802,低位
20260720,fresh_breakout,0.7,5498,22,-7.0,-3.0,29.2,0.017721518987341773,低位
20260721,fresh_breakout,0.7,5498,18,-4.0,-12.0,26.8,0.010101010101010102,低位
20260722,fresh_breakout,0.7,5498,17,-1.0,-14.0,24.0,0.010075566750629723,低位
20260723,fresh_breakout,0.7,5498,16,-1.0,-18.0,20.4,0.007537688442211055,低位
20260724,fresh_breakout,0.7,5499,13,-3.0,-16.0,17.2,0.002506265664160401,低位
20260727,fresh_breakout,0.7,5496,12,-1.0,-10.0,15.2,0.0025,低位
20260728,fresh_breakout,0.7,5497,13,1.0,-5.0,14.2,0.007481296758104738,低位
20260729,fresh_breakout,0.7,5496,16,3.0,-1.0,14.0,0.017412935323383085,低位
20241202,healthy_uptrend,0.7,5323,4191,,,4191.0,1.0,高位
20241203,healthy_uptrend,0.7,5323,4260,69.0,,4225.5,1.0,高位
20241204,healthy_uptrend,0.7,5323,4275,15.0,,4242.0,1.0,高位
20241205,healthy_uptrend,0.7,5325,4284,9.0,,4252.5,1.0,高位
20241206,healthy_uptrend,0.7,5323,4276,-8.0,,4257.2,0.8,高位
20241209,healthy_uptrend,0.7,5321,4307,31.0,116.0,4280.4,1.0,高位
20241210,healthy_uptrend,0.7,5324,4405,98.0,145.0,4309.4,1.0,高位
20241211,healthy_uptrend,0.7,5324,4444,39.0,169.0,4343.2,1.0,高位
20241212,healthy_uptrend,0.7,5325,4490,46.0,206.0,4384.4,1.0,高位
20241213,healthy_uptrend,0.7,5324,4456,-34.0,180.0,4420.4,0.9,高位
20241216,healthy_uptrend,0.7,5329,4459,3.0,152.0,4450.8,0.9090909090909091,高位
20241217,healthy_uptrend,0.7,5326,4360,-99.0,-45.0,4441.8,0.5833333333333334,中位
20241218,healthy_uptrend,0.7,5327,4197,-163.0,-247.0,4392.4,0.15384615384615385,低位
20241219,healthy_uptrend,0.7,5327,4029,-168.0,-461.0,4300.2,0.07142857142857142,低位
20241220,healthy_uptrend,0.7,5331,3825,-204.0,-631.0,4174.0,0.06666666666666667,低位
20241223,healthy_uptrend,0.7,5329,3573,-252.0,-886.0,3996.8,0.0625,低位
20241224,healthy_uptrend,0.7,5329,3399,-174.0,-961.0,3804.6,0.058823529411764705,低位
20241225,healthy_uptrend,0.7,5326,3190,-209.0,-1007.0,3603.2,0.05555555555555555,低位
20241226,healthy_uptrend,0.7,5330,2931,-259.0,-1098.0,3383.6,0.05263157894736842,低位
20241227,healthy_uptrend,0.7,5329,2659,-272.0,-1166.0,3150.4,0.05,低位
20241230,healthy_uptrend,0.7,5325,2354,-305.0,-1219.0,2906.6,0.047619047619047616,低位
20241231,healthy_uptrend,0.7,5328,2070,-284.0,-1329.0,2640.8,0.045454545454545456,低位
20250102,healthy_uptrend,0.7,5328,1778,-292.0,-1412.0,2358.4,0.043478260869565216,低位
20250103,healthy_uptrend,0.7,5330,1452,-326.0,-1479.0,2062.6,0.041666666666666664,低位
20250106,healthy_uptrend,0.7,5328,1210,-242.0,-1449.0,1772.8,0.04,低位
20250107,healthy_uptrend,0.7,5331,1029,-181.0,-1325.0,1507.8,0.038461538461538464,低位
20250108,healthy_uptrend,0.7,5331,918,-111.0,-1152.0,1277.4,0.037037037037037035,低位
20250109,healthy_uptrend,0.7,5332,832,-86.0,-946.0,1088.2,0.03571428571428571,低位
20250110,healthy_uptrend,0.7,5332,745,-87.0,-707.0,946.8,0.034482758620689655,低位
20250113,healthy_uptrend,0.7,5331,677,-68.0,-533.0,840.2,0.03333333333333333,低位
20250114,healthy_uptrend,0.7,5335,631,-46.0,-398.0,760.6,0.03225806451612903,低位
20250115,healthy_uptrend,0.7,5335,596,-35.0,-322.0,696.2,0.03125,低位
20250116,healthy_uptrend,0.7,5335,589,-7.0,-243.0,647.6,0.030303030303030304,低位
20250117,healthy_uptrend,0.7,5335,555,-34.0,-190.0,609.6,0.029411764705882353,低位
20250120,healthy_uptrend,0.7,5334,537,-18.0,-140.0,581.6,0.02857142857142857,低位
20250121,healthy_uptrend,0.7,5336,519,-18.0,-112.0,559.2,0.027777777777777776,低位
20250122,healthy_uptrend,0.7,5339,502,-17.0,-94.0,540.4,0.02702702702702703,低位
20250123,healthy_uptrend,0.7,5341,490,-12.0,-99.0,520.6,0.02631578947368421,低位
20250124,healthy_uptrend,0.7,5338,472,-18.0,-83.0,504.0,0.02564102564102564,低位
20250127,healthy_uptrend,0.7,5338,437,-35.0,-100.0,484.0,0.025,低位
20250205,healthy_uptrend,0.7,5340,414,-23.0,-105.0,463.0,0.024390243902439025,低位
20250206,healthy_uptrend,0.7,5340,413,-1.0,-89.0,445.2,0.023809523809523808,低位
20250207,healthy_uptrend,0.7,5341,405,-8.0,-85.0,428.2,0.023255813953488372,低位
20250210,healthy_uptrend,0.7,5344,390,-15.0,-82.0,411.8,0.022727272727272728,低位
20250211,healthy_uptrend,0.7,5343,372,-18.0,-65.0,398.8,0.022222222222222223,低位
20250212,healthy_uptrend,0.7,5343,363,-9.0,-51.0,388.6,0.021739130434782608,低位
20250213,healthy_uptrend,0.7,5345,347,-16.0,-66.0,375.4,0.02127659574468085,低位
20250214,healthy_uptrend,0.7,5345,332,-15.0,-73.0,360.8,0.020833333333333332,低位
20250217,healthy_uptrend,0.7,5349,320,-12.0,-70.0,346.8,0.02040816326530612,低位
20250218,healthy_uptrend,0.7,5348,319,-1.0,-53.0,336.2,0.02,低位
20250219,healthy_uptrend,0.7,5348,318,-1.0,-45.0,327.2,0.0196078431372549,低位
20250220,healthy_uptrend,0.7,5347,322,4.0,-25.0,322.2,0.07692307692307693,低位
20250221,healthy_uptrend,0.7,5351,334,12.0,2.0,322.6,0.11320754716981132,低位
20250224,healthy_uptrend,0.7,5349,334,0.0,14.0,325.4,0.12962962962962962,低位
20250225,healthy_uptrend,0.7,5347,346,12.0,27.0,330.8,0.14545454545454545,低位
20250226,healthy_uptrend,0.7,5350,360,14.0,42.0,339.2,0.17857142857142858,低位
20250227,healthy_uptrend,0.7,5348,370,10.0,48.0,348.8,0.21052631578947367,低位
20250228,healthy_uptrend,0.7,5350,361,-9.0,27.0,354.2,0.1896551724137931,低位
20250303,healthy_uptrend,0.7,5347,367,6.0,33.0,360.8,0.22033898305084745,低位
20250304,healthy_uptrend,0.7,5347,376,9.0,30.0,366.8,0.26666666666666666,低位
20250305,healthy_uptrend,0.7,5346,379,3.0,19.0,370.6,0.2786885245901639,低位
20250306,healthy_uptrend,0.7,5344,405,26.0,35.0,377.6,0.3225806451612903,低位
20250307,healthy_uptrend,0.7,5347,429,24.0,68.0,391.2,0.36507936507936506,中位
20250310,healthy_uptrend,0.7,5347,475,46.0,108.0,412.8,0.40625,中位
20250311,healthy_uptrend,0.7,5349,496,21.0,120.0,436.8,0.4307692307692308,中位
20250312,healthy_uptrend,0.7,5348,537,41.0,158.0,468.4,0.48484848484848486,中位
20250313,healthy_uptrend,0.7,5350,559,22.0,154.0,499.2,0.5074626865671642,中位
20250314,healthy_uptrend,0.7,5350,597,38.0,168.0,532.8,0.5441176470588235,中位
20250317,healthy_uptrend,0.7,5345,610,13.0,135.0,559.8,0.5507246376811594,中位
20250318,healthy_uptrend,0.7,5351,645,35.0,149.0,589.6,0.5714285714285714,中位
20250319,healthy_uptrend,0.7,5348,666,21.0,129.0,615.4,0.5774647887323944,中位
20250320,healthy_uptrend,0.7,5350,694,28.0,135.0,642.4,0.5972222222222222,中位
20250321,healthy_uptrend,0.7,5350,700,6.0,103.0,663.0,0.6027397260273972,中位
20250324,healthy_uptrend,0.7,5350,696,-4.0,86.0,680.2,0.5945945945945946,中位
20250325,healthy_uptrend,0.7,5352,677,-19.0,32.0,686.6,0.5733333333333334,中位
20250326,healthy_uptrend,0.7,5354,672,-5.0,6.0,687.8,0.5526315789473685,中位
20250327,healthy_uptrend,0.7,5353,676,4.0,-18.0,684.2,0.5584415584415584,中位
20250328,healthy_uptrend,0.7,5351,695,19.0,-5.0,683.2,0.6025641025641025,中位
20250331,healthy_uptrend,0.7,5355,679,-16.0,-17.0,679.8,0.5822784810126582,中位
20250401,healthy_uptrend,0.7,5354,664,-15.0,-13.0,677.2,0.5125,中位
20250402,healthy_uptrend,0.7,5355,679,15.0,7.0,678.6,0.5925925925925926,中位
20250403,healthy_uptrend,0.7,5355,668,-11.0,-8.0,677.0,0.524390243902439,中位
20250407,healthy_uptrend,0.7,5355,552,-116.0,-143.0,648.4,0.39759036144578314,中位
20250408,healthy_uptrend,0.7,5355,469,-83.0,-210.0,606.4,0.2976190476190476,低位
20250409,healthy_uptrend,0.7,5357,438,-31.0,-226.0,561.2,0.29411764705882354,低位
20250410,healthy_uptrend,0.7,5357,424,-14.0,-255.0,510.2,0.26744186046511625,低位
20250411,healthy_uptrend,0.7,5356,440,16.0,-228.0,464.6,0.3103448275862069,低位
20250414,healthy_uptrend,0.7,5356,477,37.0,-75.0,449.6,0.3522727272727273,中位
20250415,healthy_uptrend,0.7,5353,522,45.0,53.0,460.2,0.4044943820224719,中位
20250416,healthy_uptrend,0.7,5356,548,26.0,110.0,482.2,0.43333333333333335,中位
20250417,healthy_uptrend,0.7,5355,594,46.0,170.0,516.2,0.4835164835164835,中位
20250418,healthy_uptrend,0.7,5355,598,4.0,158.0,547.8,0.5108695652173914,中位
20250421,healthy_uptrend,0.7,5355,600,2.0,123.0,572.4,0.5161290322580645,中位
20250422,healthy_uptrend,0.7,5355,626,26.0,104.0,593.2,0.5319148936170213,中位
20250423,healthy_uptrend,0.7,5357,664,38.0,116.0,616.4,0.5684210526315789,中位
20250424,healthy_uptrend,0.7,5356,677,13.0,83.0,633.0,0.6354166666666666,中位
20250425,healthy_uptrend,0.7,5354,703,26.0,105.0,654.0,0.7010309278350515,高位
20250428,healthy_uptrend,0.7,5349,696,-7.0,96.0,673.2,0.6836734693877551,高位
20250429,healthy_uptrend,0.7,5323,696,0.0,70.0,687.2,0.6868686868686869,高位
20250430,healthy_uptrend,0.7,5323,657,-39.0,-7.0,685.8,0.53,中位
20250506,healthy_uptrend,0.7,5349,644,-13.0,-33.0,679.2,0.5148514851485149,中位
20250507,healthy_uptrend,0.7,5352,650,6.0,-53.0,668.6,0.5294117647058824,中位
20250508,healthy_uptrend,0.7,5355,653,3.0,-43.0,660.0,0.5339805825242718,中位
20250509,healthy_uptrend,0.7,5355,637,-16.0,-59.0,648.2,0.5,中位
20250512,healthy_uptrend,0.7,5355,613,-24.0,-44.0,639.4,0.47619047619047616,中位
20250513,healthy_uptrend,0.7,5356,596,-17.0,-48.0,629.8,0.4339622641509434,中位
20250514,healthy_uptrend,0.7,5356,570,-26.0,-80.0,613.8,0.40186915887850466,中位
20250515,healthy_uptrend,0.7,5357,535,-35.0,-118.0,590.2,0.3425925925925926,中位
20250516,healthy_uptrend,0.7,5356,531,-4.0,-106.0,569.0,0.3394495412844037,中位
20250519,healthy_uptrend,0.7,5351,538,7.0,-75.0,554.0,0.37272727272727274,中位
20250520,healthy_uptrend,0.7,5359,557,19.0,-39.0,546.2,0.40540540540540543,中位
20250521,healthy_uptrend,0.7,5355,562,5.0,-8.0,544.6,0.41964285714285715,中位
20250522,healthy_uptrend,0.7,5351,560,-2.0,25.0,549.6,0.415929203539823,中位
20250523,healthy_uptrend,0.7,5353,559,-1.0,28.0,555.2,0.41228070175438597,中位
20250526,healthy_uptrend,0.7,5350,564,5.0,26.0,560.4,0.43478260869565216,中位
20250527,healthy_uptrend,0.7,5352,570,6.0,13.0,563.0,0.4482758620689655,中位
20250528,healthy_uptrend,0.7,5351,561,-9.0,-1.0,562.8,0.4188034188034188,中位
20250529,healthy_uptrend,0.7,5353,577,16.0,17.0,566.2,0.4576271186440678,中位
20250530,healthy_uptrend,0.7,5353,560,-17.0,1.0,566.4,0.4117647058823529,中位
20250603,healthy_uptrend,0.7,5349,573,13.0,9.0,568.2,0.4583333333333333,中位
20250604,healthy_uptrend,0.7,5356,601,28.0,31.0,574.4,0.5289256198347108,中位
20250605,healthy_uptrend,0.7,5356,617,16.0,56.0,585.6,0.5491803278688525,中位
20250606,healthy_uptrend,0.7,5359,659,42.0,82.0,602.0,0.6178861788617886,中位
20250609,healthy_uptrend,0.7,5355,665,6.0,105.0,623.0,0.6370967741935484,中位
20250610,healthy_uptrend,0.7,5362,690,25.0,117.0,646.4,0.712,高位
20250611,healthy_uptrend,0.7,5364,716,26.0,115.0,669.4,0.7698412698412699,高位
20250612,healthy_uptrend,0.7,5363,762,46.0,145.0,698.4,0.7795275590551181,高位
20250613,healthy_uptrend,0.7,5363,767,5.0,108.0,720.0,0.78125,高位
20250616,healthy_uptrend,0.7,5365,762,-5.0,97.0,739.4,0.7751937984496124,高位
20250617,healthy_uptrend,0.7,5371,763,1.0,73.0,754.0,0.7769230769230769,高位
20250618,healthy_uptrend,0.7,5371,748,-15.0,32.0,760.4,0.7557251908396947,高位
20250619,healthy_uptrend,0.7,5370,721,-27.0,-41.0,752.2,0.7424242424242424,高位
20250620,healthy_uptrend,0.7,5370,713,-8.0,-54.0,741.4,0.7293233082706767,高位
20250623,healthy_uptrend,0.7,5365,703,-10.0,-59.0,729.6,0.7238805970149254,高位
20250624,healthy_uptrend,0.7,5369,699,-4.0,-64.0,716.8,0.7037037037037037,高位
20250625,healthy_uptrend,0.7,5370,711,12.0,-37.0,709.4,0.7279411764705882,高位
20250626,healthy_uptrend,0.7,5372,728,17.0,7.0,710.8,0.7518248175182481,高位
20250627,healthy_uptrend,0.7,5368,743,15.0,30.0,716.8,0.7536231884057971,高位
20250630,healthy_uptrend,0.7,5370,744,1.0,41.0,725.0,0.7553956834532374,高位
20250701,healthy_uptrend,0.7,5368,754,10.0,55.0,736.0,0.7714285714285715,高位
20250702,healthy_uptrend,0.7,5367,758,4.0,47.0,745.4,0.7730496453900709,高位
20250703,healthy_uptrend,0.7,5367,813,55.0,85.0,762.4,0.8028169014084507,高位
20250704,healthy_uptrend,0.7,5369,857,44.0,114.0,785.2,0.8111888111888111,高位
20250707,healthy_uptrend,0.7,5369,913,56.0,169.0,819.0,0.8125,高位
20250708,healthy_uptrend,0.7,5368,980,67.0,226.0,864.2,0.8206896551724138,高位
20250709,healthy_uptrend,0.7,5371,1049,69.0,291.0,922.4,0.8287671232876712,高位
20250710,healthy_uptrend,0.7,5370,1102,53.0,289.0,980.2,0.8299319727891157,高位
20250711,healthy_uptrend,0.7,5373,1190,88.0,333.0,1046.8,0.831081081081081,高位
20250714,healthy_uptrend,0.7,5373,1271,81.0,358.0,1118.4,0.8389261744966443,高位
20250715,healthy_uptrend,0.7,5374,1370,99.0,390.0,1196.4,0.84,高位
20250716,healthy_uptrend,0.7,5373,1476,106.0,427.0,1281.8,0.847682119205298,高位
20250717,healthy_uptrend,0.7,5374,1615,139.0,513.0,1384.4,0.8486842105263158,高位
20250718,healthy_uptrend,0.7,5374,1744,129.0,554.0,1495.2,0.8496732026143791,高位
20250721,healthy_uptrend,0.7,5373,1804,60.0,533.0,1601.8,0.8571428571428571,高位
20250722,healthy_uptrend,0.7,5371,1819,15.0,449.0,1691.6,0.8580645161290322,高位
20250723,healthy_uptrend,0.7,5375,1967,148.0,491.0,1789.8,0.8589743589743589,高位
20250724,healthy_uptrend,0.7,5375,2158,191.0,543.0,1898.4,0.8662420382165605,高位
20250725,healthy_uptrend,0.7,5377,2317,159.0,573.0,2013.0,0.8670886075949367,高位
20250728,healthy_uptrend,0.7,5378,2389,72.0,585.0,2130.0,0.8742138364779874,高位
20250729,healthy_uptrend,0.7,5383,2467,78.0,648.0,2259.6,0.875,高位
20250730,healthy_uptrend,0.7,5382,2549,82.0,582.0,2376.0,0.8757763975155279,高位
20250731,healthy_uptrend,0.7,5378,2611,62.0,453.0,2466.6,0.8765432098765432,高位
20250801,healthy_uptrend,0.7,5380,2619,8.0,302.0,2527.0,0.8773006134969326,高位
20250804,healthy_uptrend,0.7,5378,2621,2.0,232.0,2573.4,0.8780487804878049,高位
20250805,healthy_uptrend,0.7,5379,2644,23.0,177.0,2608.8,0.8787878787878788,高位
20250806,healthy_uptrend,0.7,5381,2662,18.0,113.0,2631.4,0.8855421686746988,高位
20250807,healthy_uptrend,0.7,5380,2685,23.0,74.0,2646.2,0.8862275449101796,高位
20250808,healthy_uptrend,0.7,5381,2737,52.0,118.0,2669.8,0.8869047619047619,高位
20250811,healthy_uptrend,0.7,5384,2787,50.0,166.0,2703.0,0.8875739644970414,高位
20250812,healthy_uptrend,0.7,5387,2830,43.0,186.0,2740.2,0.888235294117647,高位
20250813,healthy_uptrend,0.7,5383,2882,52.0,220.0,2784.2,0.8888888888888888,高位
20250814,healthy_uptrend,0.7,5383,2900,18.0,215.0,2827.2,0.8895348837209303,高位
20250815,healthy_uptrend,0.7,5382,2889,-11.0,152.0,2857.6,0.884393063583815,高位
20250818,healthy_uptrend,0.7,5380,2907,18.0,120.0,2881.6,0.8908045977011494,高位
